Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
315,1290240,16.304742,0.6462,0.4273,0.5179,1750.32,2.625
316,1294336,16.552977,0.7517,0.4048,0.5175,1658.20,5.5
317,1298432,16.332400,0.4538,0.4593,0.5437,1881.39,0.0
318,1302528,16.318898,0.6647,0.4190,0.5519,1716.42,5.5
319,1306624,16.358587,0.4272,0.5738,0.5008,2350.09,8.125
320,1310720,16.078676,0.5833,0.4043,0.5326,1656.19,5.5
321,1314816,16.174034,0.6662,0.5060,0.5494,2072.55,2.75
322,1318912,16.371903,0.6254,0.4949,0.5437,2027.05,8.0
323,1323008,16.400905,0.9348,0.3086,0.4895,1264.12,2.75
324,1327104,16.174568,0.2747,0.4748,0.5033,1944.64,10.75
325,1331200,16.255372,0.6015,0.4365,0.5300,1787.98,2.75
326,1335296,16.172938,0.4220,0.5176,0.5198,2120.12,8.25
327,1339392,16.378082,0.5604,0.4906,0.5589,2009.45,2.75
328,1343488,16.411960,0.8426,0.3536,0.4827,1448.25,8.125
329,1347584,16.362160,0.6045,0.1683,0.3792,689.38,2.75
330,1351680,16.154425,0.3993,0.3075,0.4897,1259.35,2.625
331,1355776,16.162931,0.3598,0.2819,0.4583,1154.86,2.75
332,1359872,16.256287,0.3400,0.3384,0.5388,1385.91,0.0
333,1363968,15.944960,0.3513,0.5078,0.5251,2079.98,2.75
334,1368064,16.431473,0.6641,0.4758,0.5319,1948.75,8.25
335,1372160,17.373083,0.3984,0.4511,0.5316,1847.68,5.25
336,1376256,17.516707,0.3761,0.3617,0.4857,1481.32,8.25
337,1380352,17.348015,0.4257,0.2067,0.4096,846.50,5.5
338,1384448,17.409755,0.1096,0.1962,0.3992,803.80,0.0
339,1388544,17.603985,0.4389,0.3652,0.5076,1495.78,2.75
340,1392640,17.358643,0.7790,0.4423,0.5104,1811.64,8.125
341,1396736,17.440873,0.4398,0.3781,0.5002,1548.74,8.25
342,1400832,17.695480,1.0791,0.3969,0.5030,1625.85,2.75
343,1404928,17.498598,0.5092,0.4797,0.5348,1964.73,8.0
344,1409024,17.560067,0.4820,0.5414,0.5353,2217.75,5.375
345,1413120,17.657770,0.4867,0.4438,0.5014,1817.94,13.625
346,1417216,17.474541,0.4648,0.3335,0.5098,1366.03,0.0
347,1421312,17.279916,0.5264,0.4787,0.5407,1960.81,2.75
348,1425408,17.496082,0.4671,0.3666,0.5065,1501.55,2.75
349,1429504,17.182893,0.3926,0.2668,0.4582,1093.00,10.875
350,1433600,17.259589,0.3948,0.4086,0.5064,1673.56,5.5
351,1437696,18.075513,0.2245,0.2861,0.4470,1172.02,13.625
352,1441792,17.437461,0.5393,0.5096,0.5115,2087.35,2.75
353,1445888,17.713464,0.9227,0.2481,0.4216,1016.36,5.375
354,1449984,17.363858,0.3190,0.2683,0.4524,1099.01,8.125
355,1454080,18.106061,0.4875,0.4049,0.4939,1658.52,6.125
356,1458176,17.887761,0.3228,0.2746,0.4884,1124.88,2.125
357,1462272,17.492964,0.3690,0.4051,0.5088,1659.10,8.25
358,1466368,17.422053,0.3550,0.3081,0.4648,1261.84,2.75
359,1470464,17.333356,0.2570,0.2929,0.4670,1199.78,8.125
360,1474560,18.039286,0.3057,0.2955,0.4948,1210.34,2.625
361,1478656,17.106696,0.3772,0.3664,0.5157,1500.75,1.0
362,1482752,17.579155,0.1006,0.2221,0.3921,909.72,9.875
363,1486848,17.901505,0.6594,0.3253,0.4972,1332.30,0.0
364,1490944,17.686969,0.1828,0.3802,0.5232,1557.12,8.125
365,1495040,17.345604,0.5613,0.4957,0.5062,2030.29,13.75
366,1499136,17.338367,0.8570,0.3457,0.4918,1416.10,2.625
