Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
274,2244608,142.152259,0.7419,0.4830,0.5227,3956.83,8.125
275,2252800,142.575586,0.4057,0.5266,0.5271,4313.66,9.5625
276,2260992,141.870113,0.3634,0.4592,0.5100,3761.56,14.9375
277,2269184,141.396224,0.2614,0.5353,0.5278,4385.32,6.75
278,2277376,141.442847,0.4246,0.4093,0.4855,3352.69,13.6875
279,2285568,141.966294,0.5159,0.4852,0.5333,3974.51,8.1875
280,2293760,141.718541,0.3339,0.5112,0.5078,4187.92,10.875
281,2301952,141.904636,0.5252,0.4381,0.4887,3589.27,15.5625
282,2310144,142.150720,0.4873,0.5083,0.5241,4164.09,9.0625
283,2318336,141.320102,0.5327,0.3843,0.5012,3147.95,8.0625
284,2326528,141.766892,0.5799,0.5325,0.5239,4362.29,10.875
285,2334720,142.078263,0.5160,0.5318,0.5389,4356.77,4.4375
286,2342912,141.504670,0.2294,0.4292,0.4870,3516.36,14.6875
287,2351104,141.219404,0.3690,0.5972,0.5157,4892.16,9.5625
288,2359296,142.218137,0.3990,0.3790,0.5004,3104.40,9.625
289,2367488,142.906614,0.3234,0.5109,0.5267,4185.42,10.875
290,2375680,142.847939,0.5126,0.4536,0.5097,3715.60,10.4375
291,2383872,143.119659,0.5286,0.4336,0.5098,3551.88,7.625
292,2392064,142.331506,0.5973,0.4689,0.5258,3841.14,7.5625
293,2400256,142.037267,0.4753,0.5012,0.4982,4106.03,14.6875
294,2408448,142.205182,0.4243,0.4392,0.5146,3597.64,7.4375
295,2416640,141.804531,0.5190,0.5164,0.5262,4230.25,10.1875
296,2424832,141.827144,0.3634,0.4621,0.4968,3785.23,16.4375
297,2433024,142.293769,0.3840,0.5525,0.5368,4526.15,6.8125
298,2441216,141.867981,0.2616,0.3779,0.4859,3096.08,14.9375
299,2449408,143.199924,0.6234,0.5393,0.5140,4418.34,12.125
300,2457600,142.122157,0.5314,0.4568,0.5188,3742.38,6.75
301,2465792,142.126496,0.3667,0.5147,0.5070,4216.76,16.3125
302,2473984,142.630303,0.1449,0.4586,0.5206,3757.11,8.0625
303,2482176,141.476398,0.4327,0.4795,0.5063,3927.91,15.375
304,2490368,141.769816,0.4839,0.5247,0.5336,4298.29,6.5
305,2498560,141.456179,0.3099,0.4385,0.4911,3592.27,13.5625
306,2506752,141.842330,0.5753,0.5452,0.5295,4466.34,6.8125
307,2514944,142.696548,0.4985,0.4456,0.5086,3650.23,13.0625
308,2523136,142.225277,0.6036,0.5108,0.5205,4184.74,7.75
309,2531328,141.944935,0.3240,0.4897,0.5181,4011.75,11.6875
310,2539520,141.903062,0.4146,0.5046,0.5118,4133.95,12.1875
311,2547712,141.949867,0.2352,0.4052,0.5018,3319.01,10.875
312,2555904,142.378274,0.6394,0.4785,0.5077,3920.10,12.25
313,2564096,142.147150,0.5264,0.4824,0.5350,3951.89,8.1875
314,2572288,141.493154,0.4868,0.5163,0.5092,4229.83,10.8125
315,2580480,141.835510,0.4015,0.5069,0.5162,4152.36,12.3125
316,2588672,141.954045,0.5599,0.4563,0.5205,3738.41,8.125
317,2596864,141.568838,0.3156,0.4837,0.5135,3962.49,13.6875
318,2605056,141.752231,0.1855,0.5136,0.5095,4207.42,12.1875
319,2613248,141.530076,0.4825,0.5332,0.5253,4367.77,10.875
320,2621440,141.632036,0.3764,0.4771,0.5209,3908.21,9.375
321,2629632,141.836144,0.3270,0.4732,0.5052,3876.66,13.625
322,2637824,141.678129,0.4807,0.4352,0.5212,3565.00,10.75
323,2646016,141.921507,0.4212,0.5382,0.5192,4408.95,6.875
324,2654208,141.367678,0.4909,0.3415,0.4747,2797.20,10.9375
325,2662400,140.855129,0.2762,0.4212,0.5034,3450.26,12.375
326,2670592,141.686634,0.3590,0.4982,0.5197,4081.65,9.5625
327,2678784,141.563843,0.5853,0.5404,0.5156,4427.08,11.125
328,2686976,142.099863,0.3509,0.4335,0.5075,3550.95,14.0
329,2695168,142.736441,0.6516,0.4985,0.5188,4083.46,8.75
330,2703360,142.477558,0.2898,0.4977,0.5198,4077.16,13.5625
331,2711552,142.166260,0.3986,0.4654,0.5137,3812.70,11.6875
332,2719744,142.295174,0.4049,0.5018,0.5173,4110.79,8.6875
333,2727936,142.240702,0.8442,0.4424,0.5068,3624.14,10.75
334,2736128,142.495656,0.7958,0.4661,0.5387,3817.90,9.5
335,2744320,141.105942,0.2935,0.5167,0.5074,4232.61,12.25
336,2752512,141.985354,0.0867,0.4712,0.4993,3860.03,9.1875
337,2760704,141.816538,0.3117,0.4327,0.5087,3545.00,12.5625
338,2768896,142.069395,0.6886,0.5346,0.5284,4379.62,6.875
339,2777088,141.838739,0.4914,0.4590,0.5161,3760.36,13.4375
