Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
248,1015808,77.216148,0.7816,0.4489,0.5447,1838.57,6.0
249,1019904,76.682633,0.7575,0.4167,0.5459,1706.85,2.75
250,1024000,77.318264,1.0666,0.4784,0.5367,1959.44,0.0
251,1028096,76.708383,0.5806,0.3885,0.5113,1591.12,8.25
252,1032192,76.839276,1.2871,0.4466,0.5343,1829.27,0.0
253,1036288,77.114875,0.7386,0.4603,0.5614,1885.20,2.75
254,1040384,77.599104,1.1485,0.5362,0.5551,2196.38,0.0
255,1044480,77.063715,0.7548,0.3948,0.5265,1616.96,2.75
256,1048576,76.363261,0.6386,0.4297,0.5437,1760.22,2.75
257,1052672,77.370922,0.6550,0.4168,0.5334,1707.19,0.0
258,1056768,77.270344,0.7394,0.3571,0.4896,1462.80,5.375
259,1060864,77.317351,0.9461,0.4146,0.5490,1698.23,0.0
260,1064960,77.667299,0.6788,0.5557,0.5690,2275.96,2.625
261,1069056,76.903878,1.2053,0.5246,0.5373,2148.65,0.0
262,1073152,77.312506,0.6344,0.5240,0.5641,2146.28,2.75
263,1077248,78.073051,0.9662,0.4902,0.5699,2007.77,0.0
264,1081344,77.199957,0.4246,0.5164,0.5305,2115.21,5.375
265,1085440,77.320698,0.9467,0.4395,0.5486,1800.30,2.625
266,1089536,77.220321,0.1217,0.4923,0.5080,2016.66,8.125
267,1093632,77.336006,1.0350,0.4157,0.5281,1702.86,2.75
268,1097728,77.262802,0.6834,0.5775,0.5466,2365.38,0.0
269,1101824,77.163881,0.7867,0.4375,0.5444,1791.86,5.25
270,1105920,77.070639,0.7839,0.3671,0.5256,1503.71,3.0
271,1110016,76.700455,0.2589,0.3843,0.5287,1573.91,5.375
272,1114112,77.434746,0.8303,0.3692,0.5453,1512.40,0.0
273,1118208,77.297311,0.7837,0.5055,0.5622,2070.59,2.75
274,1122304,77.466193,0.5835,0.4885,0.5314,2000.78,8.125
275,1126400,77.672163,1.1913,0.4740,0.5704,1941.60,0.0
276,1130496,77.506234,0.9293,0.4511,0.5386,1847.81,5.5
277,1134592,77.246686,0.8794,0.4404,0.5585,1803.97,2.75
278,1138688,77.325341,0.9707,0.4227,0.5526,1731.34,0.0
279,1142784,78.237412,0.6731,0.5023,0.5891,2057.57,0.0
280,1146880,77.264197,0.8564,0.4330,0.5295,1773.68,5.375
281,1150976,76.928231,0.2229,0.4010,0.5258,1642.57,5.5
282,1155072,77.926122,0.9175,0.3654,0.5275,1496.60,2.75
283,1159168,77.562468,0.3341,0.4928,0.5587,2018.40,0.0
284,1163264,77.598143,0.5853,0.4031,0.5332,1651.04,5.25
285,1167360,78.425143,0.6499,0.5374,0.5345,2201.04,5.375
286,1171456,76.976316,0.4890,0.3058,0.4334,1252.52,13.625
287,1175552,77.270487,0.7787,0.4959,0.5250,2031.06,2.75
288,1179648,77.362026,0.9650,0.3659,0.5013,1498.65,5.5
289,1183744,77.186987,0.8678,0.4946,0.5499,2026.07,2.625
290,1187840,76.903280,0.4354,0.2605,0.4116,1066.91,10.875
291,1191936,77.480609,0.2353,0.2098,0.4283,859.28,2.625
292,1196032,77.497710,0.9572,0.4577,0.5593,1874.88,0.0
293,1200128,77.148409,1.1140,0.4229,0.5438,1732.28,2.625
294,1204224,77.190119,0.6516,0.4594,0.5538,1881.59,5.375
295,1208320,77.555815,0.7729,0.4615,0.5279,1890.31,3.125
296,1212416,77.529871,0.9647,0.4885,0.5439,2001.05,7.375
297,1216512,77.317751,0.7481,0.4114,0.5059,1685.15,3.25
298,1220608,77.954995,0.7599,0.4263,0.5073,1746.05,2.75
299,1224704,77.038429,0.4539,0.3108,0.4894,1273.21,8.125
300,1228800,77.248152,0.3909,0.3706,0.5147,1518.12,0.0
301,1232896,76.763078,0.8746,0.4963,0.5276,2032.69,5.5
302,1236992,77.342431,0.9156,0.4360,0.5281,1785.90,5.5
303,1241088,77.255842,0.7197,0.3829,0.5098,1568.28,5.375
304,1245184,77.350132,0.8336,0.4465,0.5656,1828.92,0.0
305,1249280,76.782207,0.5872,0.4970,0.5464,2035.70,2.75
306,1253376,77.861651,1.1563,0.5147,0.5668,2108.39,2.625
307,1257472,77.108157,0.8467,0.5384,0.5432,2205.21,2.75
